g_loss,pixel_loss,d_loss,epoch,created_at
0.9480317234992981,0.469054251909256,0.7222949266433716,0,2020-01-08 16:06:58.478382
0.9031205773353577,0.4254382848739624,0.7227635383605957,0,2020-01-08 16:07:11.285564
